,Unnamed: 0,transcript,common_ground,scores,actual_common_ground,Group,Unnamed: 0.1,true label,predicted label,Transcript,Ground truth,Correct,Top 1 prop,Top 1 cosim,Top 2 prop,Top 2 cosim,Top 3 prop,Top 3 cosim,Top 4 prop,Top 4 cosim,Top 5 prop,Top 5 cosim,Top 6 prop,Top 6 cosim,Top 7 prop,Top 7 cosim,Top 8 prop,Top 8 cosim,Top 9 prop,Top 9 cosim,Top 10 prop,Top 10 cosim
1729,,,,,,,,0,0,"would red block , blue block 's equal probably",blue = red,1.0,blue = red,0.97839767,blue > red,0.89773214,red > blue,0.8558574,blue != red,0.7348126,blue < red,0.70448124,,,,,,,,,,
1730,,,,,,,,0,0,would yellow fifty,yellow = 50,1.0,yellow = 50,0.9758223,yellow < 50,0.1769728,yellow != 50,0.05293196,yellow > 50,0.045342434,,,,,,,,,,,,
1731,,,,,,,,0,0,would yellow forty five could fifty since 're,yellow = 50,1.0,yellow = 50,0.9822768,yellow = 40,0.9785709,yellow < 50,0.4497576,yellow < 40,0.4429192,yellow > 50,0.42655405,,,,,,,,,,
1732,,,,,,,,0,0,yellow block 's forty one,yellow = 40,1.0,yellow = 40,0.8816992,yellow != 40,0.042779077,yellow < 40,0.011265197,yellow > 40,0.009575897,,,,,,,,,,,,
1733,,,,,,,,0,0,yellow block 's probably meant fifty placed differently,yellow = 50,1.0,yellow = 50,0.8591354,yellow < 50,0.38910294,yellow > 50,0.35387462,yellow != 50,0.35221046,,,,,,,,,,,,
1734,,,,,,,,0,0,yellow block 's sure thirty,yellow != 30,4.0,yellow = 30,0.92262536,yellow > 30,0.08090979,yellow < 30,0.0094171995,yellow != 30,0.0027930425,,,,,,,,,,,,
1735,,,,,,,,0,0,yellow block fifty,"purple = 30, yellow = 50",0.0,yellow = 50,0.98526174,yellow = 30,0.98471904,yellow = 20,0.98407406,yellow = 10,0.9840646,yellow = 40,0.974362,,,,,,,,,,
1736,,,,,,,,0,0,yellow block fifty purple block thirty,"purple = 30, yellow = 50",1.0,"purple = 30, yellow = 50",0.86766964,"purple = 50, yellow = 30",0.86209774,,,,,,,,,,,,,,,,
1737,,,,,,,,0,0,yellow block less fifty less fifty,yellow < 50,4.0,yellow = 50,0.9810641,yellow > 50,0.31718206,yellow != 50,0.14145234,yellow < 50,0.05915691,,,,,,,,,,,,
1738,,,,,,,,0,0,"yellow block must red block , blue block , purple block right comparing yellow block forty yellow block 's",yellow = 50,0.0,purple = red,0.97101116,purple = yellow,0.9707691,purple > green,0.9668524,purple > blue,0.96644664,green = purple,0.9658357,,,,,,,,,,
1739,,,,,,,,0,0,yellow course ten,yellow != 10,4.0,yellow = 10,0.98527396,yellow < 10,0.013810844,yellow > 10,0.0058266725,yellow != 10,0.0027195036,,,,,,,,,,,,
1740,,,,,,,,0,0,yellow red blue 's 's,yellow = 50,0.0,red = 10,0.97918975,red = yellow,0.97549236,yellow = 10,0.9746964,red = 20,0.97361255,yellow = 20,0.96896076,,,,,,,,,,
1741,13.0,Between forty fifty,red = 50,,yellow < 50,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1742,14.0,Between forty fifty,green = 50,,yellow < 50,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1743,15.0,Between forty fifty,red = 40,,yellow < 50,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1744,16.0,Between forty fifty,green = 40,,yellow < 50,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1745,17.0,Between forty fifty,yellow = 50,,yellow < 50,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1746,18.0,But n't less fifty actually,red = 50,,yellow > 50,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1747,19.0,But n't less fifty actually,yellow = 50,,yellow > 50,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1748,20.0,But n't less fifty actually,blue = 50,,yellow > 50,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1749,21.0,But n't less fifty actually,green = 50,,yellow > 50,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1750,22.0,But n't less fifty actually,purple = 50,,yellow > 50,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1751,23.0,Fifty heavy,yellow = 50,,yellow < 50,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1752,24.0,Fifty heavy,green = 50,,yellow < 50,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1753,25.0,Fifty heavy,red = 50,,yellow < 50,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1754,26.0,Fifty heavy,blue = 50,,yellow < 50,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1755,27.0,Fifty heavy,purple = 50,,yellow < 50,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1756,32.0,minus one yellow block forty nine,blue = yellow,,yellow = 50,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1757,33.0,minus one yellow block forty nine,purple = yellow,,yellow = 50,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1758,34.0,minus one yellow block forty nine,yellow = 30,,yellow = 50,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1759,35.0,minus one yellow block forty nine,green = yellow,,yellow = 50,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1760,36.0,minus one yellow block forty nine,purple = green + yellow,,yellow = 50,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1761,55.0,So got ten ten,green = 10,,"blue = 10, red = 10",,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1762,56.0,So got ten ten,red = 10,,"blue = 10, red = 10",,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1763,57.0,So got ten ten,yellow = 10,,"blue = 10, red = 10",,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1764,58.0,So got ten ten,blue = 10,,"blue = 10, red = 10",,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1765,59.0,So got ten ten,purple = 10,,"blue = 10, red = 10",,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1766,92.0,"red block , blue block ten theory ten ten twenty",green = red,,"blue = 10, green = 20, red = 10",,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1767,93.0,"red block , blue block ten theory ten ten twenty",blue = red,,"blue = 10, green = 20, red = 10",,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1768,94.0,"red block , blue block ten theory ten ten twenty",red = yellow,,"blue = 10, green = 20, red = 10",,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1769,95.0,"red block , blue block ten theory ten ten twenty",red = 40,,"blue = 10, green = 20, red = 10",,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1770,96.0,"red block , blue block ten theory ten ten twenty",purple < blue + yellow,,"blue = 10, green = 20, red = 10",,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1771,101.0,purple block heavier green block one green block twenty purple block heavier green block one,blue = purple,,purple > green,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1772,102.0,purple block heavier green block one green block twenty purple block heavier green block one,purple = 20,,purple > green,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1773,103.0,purple block heavier green block one green block twenty purple block heavier green block one,purple = 10,,purple > green,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1774,104.0,purple block heavier green block one green block twenty purple block heavier green block one,green = purple,,purple > green,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1775,105.0,purple block heavier green block one green block twenty purple block heavier green block one,purple = red,,purple > green,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1776,151.0,purple block 's twenty almost seems thirty takes past,purple = 30,,purple > 20,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1777,152.0,purple block 's twenty almost seems thirty takes past,purple = 20,,purple > 20,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1778,153.0,purple block 's twenty almost seems thirty takes past,"green = 10, purple = 30",,purple > 20,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1779,154.0,purple block 's twenty almost seems thirty takes past,"green = 10, purple = 20",,purple > 20,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1780,155.0,purple block 's twenty almost seems thirty takes past,"green = 20, purple = 30",,purple > 20,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1781,156.0,"red block , blue block , green block , yellow block , purple block 're increments ten purple block",blue = red,,purple = 30,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1782,157.0,"red block , blue block , green block , yellow block , purple block 're increments ten purple block",green = yellow,,purple = 30,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1783,158.0,"red block , blue block , green block , yellow block , purple block 're increments ten purple block",blue = yellow,,purple = 30,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1784,159.0,"red block , blue block , green block , yellow block , purple block 're increments ten purple block",blue = green,,purple = 30,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1785,160.0,"red block , blue block , green block , yellow block , purple block 're increments ten purple block",green = red,,purple = 30,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1786,169.0,"green block , purple block 's heavy",green = 40,,yellow < green + purple,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1787,170.0,"green block , purple block 's heavy",green = 10,,yellow < green + purple,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1788,171.0,"green block , purple block 's heavy",green = red,,yellow < green + purple,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1789,172.0,"green block , purple block 's heavy",purple = red,,yellow < green + purple,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1790,173.0,"green block , purple block 's heavy",purple = yellow,,yellow < green + purple,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1791,196.0,green twenty purple thirty yellow block weighs fifty,"green = 20, purple = 50, yellow = 30",,"green = 20, purple = 30, yellow = 50",,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1792,197.0,green twenty purple thirty yellow block weighs fifty,"green = 30, purple = 50, yellow = 20",,"green = 20, purple = 30, yellow = 50",,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1793,198.0,green twenty purple thirty yellow block weighs fifty,"green = 50, purple = 20, yellow = 30",,"green = 20, purple = 30, yellow = 50",,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1794,199.0,green twenty purple thirty yellow block weighs fifty,"green = 30, purple = 20, yellow = 50",,"green = 20, purple = 30, yellow = 50",,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1795,200.0,green twenty purple thirty yellow block weighs fifty,"green = 50, purple = 30, yellow = 20",,"green = 20, purple = 30, yellow = 50",,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1796,209.0,"try purple block , green block",green = purple,,yellow > blue + green + red,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1797,210.0,"try purple block , green block",purple = yellow,,yellow > blue + green + red,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1798,211.0,"try purple block , green block",purple = green + red,,yellow > blue + green + red,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1799,212.0,"try purple block , green block",purple = red,,yellow > blue + green + red,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1800,213.0,"try purple block , green block",purple = 10,,yellow > blue + green + red,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1801,222.0,"yellow block must red block , blue block , purple block right comparing yellow block forty yellow block 's",purple = red,,yellow = 50,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1802,223.0,"yellow block must red block , blue block , purple block right comparing yellow block forty yellow block 's",purple = yellow,,yellow = 50,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1803,224.0,"yellow block must red block , blue block , purple block right comparing yellow block forty yellow block 's",purple > green,,yellow = 50,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1804,225.0,"yellow block must red block , blue block , purple block right comparing yellow block forty yellow block 's",purple > blue,,yellow = 50,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1805,226.0,"yellow block must red block , blue block , purple block right comparing yellow block forty yellow block 's",green = purple,,yellow = 50,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1806,227.0,yellow block fifty,yellow = 50,,"purple = 30, yellow = 50",,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1807,228.0,yellow block fifty,yellow = 30,,"purple = 30, yellow = 50",,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1808,229.0,yellow block fifty,yellow = 20,,"purple = 30, yellow = 50",,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1809,230.0,yellow block fifty,yellow = 10,,"purple = 30, yellow = 50",,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1810,231.0,yellow block fifty,yellow = 40,,"purple = 30, yellow = 50",,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1811,249.0,And see 's thats twenty,yellow = 20,,purple != 20,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1812,250.0,And see 's thats twenty,blue = 20,,purple != 20,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1813,251.0,And see 's thats twenty,green = 20,,purple != 20,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1814,252.0,And see 's thats twenty,purple = 20,,purple != 20,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1815,253.0,And see 's thats twenty,red = 20,,purple != 20,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1816,259.0,green block one probably twenty ten ten twenty,green = 10,,"blue = 10, green = 20, red = 10",,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1817,260.0,green block one probably twenty ten ten twenty,green = 20,,"blue = 10, green = 20, red = 10",,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1818,261.0,green block one probably twenty ten ten twenty,"green = 10, red = 20",,"blue = 10, green = 20, red = 10",,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1819,262.0,green block one probably twenty ten ten twenty,"green = 20, yellow = 50",,"blue = 10, green = 20, red = 10",,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1820,263.0,green block one probably twenty ten ten twenty,"green = 20, red = 20",,"blue = 10, green = 20, red = 10",,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1821,274.0,"blue dark blue one thirty purple block 's larger one purple block , red block , blue block 's slightly heavier",blue = yellow,,yellow > blue + purple + red,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1822,275.0,"blue dark blue one thirty purple block 's larger one purple block , red block , blue block 's slightly heavier",green = purple,,yellow > blue + purple + red,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1823,276.0,"blue dark blue one thirty purple block 's larger one purple block , red block , blue block 's slightly heavier",blue = green,,yellow > blue + purple + red,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1824,277.0,"blue dark blue one thirty purple block 's larger one purple block , red block , blue block 's slightly heavier",blue = red,,yellow > blue + purple + red,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1825,278.0,"blue dark blue one thirty purple block 's larger one purple block , red block , blue block 's slightly heavier",blue = purple,,yellow > blue + purple + red,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1826,279.0,"im thinking red block , blue block , green block , yellow block , purple block 's ten ten twenty thirty",green = 10,,"blue = 10, green = 20, purple = 30, red = 10",,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1827,280.0,"im thinking red block , blue block , green block , yellow block , purple block 's ten ten twenty thirty",green = 20,,"blue = 10, green = 20, purple = 30, red = 10",,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1828,281.0,"im thinking red block , blue block , green block , yellow block , purple block 's ten ten twenty thirty",blue = 10,,"blue = 10, green = 20, purple = 30, red = 10",,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1829,282.0,"im thinking red block , blue block , green block , yellow block , purple block 's ten ten twenty thirty",green = 30,,"blue = 10, green = 20, purple = 30, red = 10",,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1830,283.0,"im thinking red block , blue block , green block , yellow block , purple block 's ten ten twenty thirty",blue = 20,,"blue = 10, green = 20, purple = 30, red = 10",,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1831,284.0,"thirty fourty fifty correct purple block , green block 's still heavier yellow block thing",purple = red,,yellow < 50,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1832,285.0,"thirty fourty fifty correct purple block , green block 's still heavier yellow block thing",purple = yellow,,yellow < 50,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1833,286.0,"thirty fourty fifty correct purple block , green block 's still heavier yellow block thing",blue = green,,yellow < 50,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1834,287.0,"thirty fourty fifty correct purple block , green block 's still heavier yellow block thing",green = purple,,yellow < 50,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1835,288.0,"thirty fourty fifty correct purple block , green block 's still heavier yellow block thing",blue = purple,,yellow < 50,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1836,306.0,The first two ten,green = 10,,"blue = 10, red = 10",,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1837,307.0,The first two ten,red = 10,,"blue = 10, red = 10",,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1838,308.0,The first two ten,blue = 10,,"blue = 10, red = 10",,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1839,309.0,The first two ten,yellow = 10,,"blue = 10, red = 10",,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1840,310.0,The first two ten,purple = 10,,"blue = 10, red = 10",,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1841,316.0,So twenty plus ten thirty probably,green = 10,,purple = 30,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1842,317.0,So twenty plus ten thirty probably,blue = 10,,purple = 30,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1843,318.0,So twenty plus ten thirty probably,green = 20,,purple = 30,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1844,319.0,So twenty plus ten thirty probably,green = 30,,purple = 30,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1845,320.0,So twenty plus ten thirty probably,blue = 30,,purple = 30,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1846,341.0,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",purple = red,,green = 20,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1847,342.0,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",green = purple,,green = 20,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1848,343.0,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue = red,,green = 20,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1849,344.0,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",green = red,,green = 20,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1850,345.0,"easy green block twenty cause red block ten long 's dropping red block , blue block 's",blue = purple,,green = 20,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1851,346.0,n't drop completely consider purple block thirty ’ drop,purple = 30,,purple != 40,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1852,347.0,n't drop completely consider purple block thirty ’ drop,purple > 30,,purple != 40,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1853,348.0,n't drop completely consider purple block thirty ’ drop,purple < 30,,purple != 40,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1854,349.0,n't drop completely consider purple block thirty ’ drop,purple != 30,,purple != 40,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1855,350.0,n't drop completely consider purple block thirty ’ drop,purple = red,,purple != 40,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1856,351.0,n't drop completely consider purple block thirty ’ drop,green = purple,,purple != 40,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1857,352.0,n't drop completely consider purple block thirty ’ drop,blue = purple,,purple != 40,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1858,353.0,n't drop completely consider purple block thirty ’ drop,purple = yellow,,purple != 40,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1859,354.0,n't drop completely consider purple block thirty ’ drop,purple = green + red,,purple != 40,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1860,365.0,yellow red blue 's 's,red = 10,,yellow = 50,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1861,366.0,yellow red blue 's 's,red = yellow,,yellow = 50,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1862,367.0,yellow red blue 's 's,yellow = 10,,yellow = 50,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1863,368.0,yellow red blue 's 's,red = 20,,yellow = 50,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1864,369.0,yellow red blue 's 's,yellow = 20,,yellow = 50,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1865,412.0,"'m guessing 's little bit left little bit left touches red line left hand side left line red red block , blue block , green block 's gon na heavier equal almost almost equal wait green block one 's twenty n't",yellow = purple + red,,purple > green + red,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1866,413.0,"'m guessing 's little bit left little bit left touches red line left hand side left line red red block , blue block , green block 's gon na heavier equal almost almost equal wait green block one 's twenty n't",green = purple + yellow,,purple > green + red,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1867,414.0,"'m guessing 's little bit left little bit left touches red line left hand side left line red red block , blue block , green block 's gon na heavier equal almost almost equal wait green block one 's twenty n't",blue = purple,,purple > green + red,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1868,415.0,"'m guessing 's little bit left little bit left touches red line left hand side left line red red block , blue block , green block 's gon na heavier equal almost almost equal wait green block one 's twenty n't",red = purple + yellow,,purple > green + red,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1869,416.0,"'m guessing 's little bit left little bit left touches red line left hand side left line red red block , blue block , green block 's gon na heavier equal almost almost equal wait green block one 's twenty n't",green = purple + red,,purple > green + red,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1870,0.0,I tell red cube ten grams,red = 10,0.9784713,red = 10,10.0,,1,1,,,,,,,,,,,,,,,,,,,,,,,
1871,1.0,I tell red cube ten grams,red > 10,0.0045140944,red = 10,10.0,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1872,2.0,I tell red cube ten grams,red != 10,0.0030020764,red = 10,10.0,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1873,3.0,I tell red cube ten grams,red < 10,0.0023898715,red = 10,10.0,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1874,4.0,"green block twenty red block , blue block ten ten","blue = 20, green = 20, red = 10",0.30118746,"blue = 10, green = 20, red = 10",10.0,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1875,5.0,"green block twenty red block , blue block ten ten","blue = 20, green = 10, red = 10",0.30105716,"blue = 10, green = 20, red = 10",10.0,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1876,6.0,"green block twenty red block , blue block ten ten","blue = 10, green = 20, red = 10",0.295505,"blue = 10, green = 20, red = 10",10.0,,1,0,,,,,,,,,,,,,,,,,,,,,,,
1877,7.0,"green block twenty red block , blue block ten ten","blue = 20, green = 10, red = 20",0.27814132,"blue = 10, green = 20, red = 10",10.0,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1878,8.0,"green block twenty red block , blue block ten ten","blue = 10, green = 20, red = 20",0.2752137,"blue = 10, green = 20, red = 10",10.0,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1879,9.0,"looks red block , blue block 're fairly equal",blue = red,0.9716307,blue = red,10.0,,1,1,,,,,,,,,,,,,,,,,,,,,,,
1880,10.0,"looks red block , blue block 're fairly equal",blue > red,0.5942921,blue = red,10.0,,0,1,,,,,,,,,,,,,,,,,,,,,,,
1881,11.0,"looks red block , blue block 're fairly equal",blue != red,0.4908021,blue = red,10.0,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1882,12.0,"looks red block , blue block 're fairly equal",red > blue,0.39798695,blue = red,10.0,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1883,13.0,"looks red block , blue block 're fairly equal",blue < red,0.1885652,blue = red,10.0,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1884,14.0,"right green block 's twenty red block , blue block two ten","blue = 10, green = 20, red = 10",0.3276399,"blue = 10, green = 20, red = 10",10.0,,1,0,,,,,,,,,,,,,,,,,,,,,,,
1885,15.0,"right green block 's twenty red block , blue block two ten","blue = 20, green = 10, red = 10",0.2884876,"blue = 10, green = 20, red = 10",10.0,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1886,16.0,"right green block 's twenty red block , blue block two ten","blue = 20, green = 20, red = 10",0.28440052,"blue = 10, green = 20, red = 10",10.0,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1887,17.0,"right green block 's twenty red block , blue block two ten","blue = 10, green = 10, red = 20",0.26983646,"blue = 10, green = 20, red = 10",10.0,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1888,18.0,"right green block 's twenty red block , blue block two ten","blue = 20, green = 10, red = 20",0.2654532,"blue = 10, green = 20, red = 10",10.0,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1889,19.0,"red block , blue block 're together",blue = red,0.9488133,blue = red,10.0,,1,1,,,,,,,,,,,,,,,,,,,,,,,
1890,20.0,"red block , blue block 're together",blue != red,0.35818222,blue = red,10.0,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1891,21.0,"red block , blue block 're together",blue > red,0.084941864,blue = red,10.0,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1892,22.0,"red block , blue block 're together",red > blue,0.020647952,blue = red,10.0,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1893,23.0,"red block , blue block 're together","blue = 10, red = 10",0.0068970853,blue = red,10.0,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1894,24.0,"alright let 's green block , purple block two already tell purple block one 's heavier",green = purple,0.97430515,purple > green,10.0,,0,1,,,,,,,,,,,,,,,,,,,,,,,
1895,25.0,"alright let 's green block , purple block two already tell purple block one 's heavier",green != purple,0.86694396,purple > green,10.0,,0,1,,,,,,,,,,,,,,,,,,,,,,,
1896,26.0,"alright let 's green block , purple block two already tell purple block one 's heavier",green > purple,0.5064979,purple > green,10.0,,0,1,,,,,,,,,,,,,,,,,,,,,,,
1897,27.0,"alright let 's green block , purple block two already tell purple block one 's heavier",purple > green,0.49456072,purple > green,10.0,,1,0,,,,,,,,,,,,,,,,,,,,,,,
1898,28.0,"alright let 's green block , purple block two already tell purple block one 's heavier",purple < green,0.46960858,purple > green,10.0,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1899,29.0,"green block , red block , purple block equal green block , red block , purple block instructions suppose",green = purple + red,0.7273821,purple = green + red,10.0,,0,1,,,,,,,,,,,,,,,,,,,,,,,
1900,30.0,"green block , red block , purple block equal green block , red block , purple block instructions suppose",red = green + purple,0.6960676,purple = green + red,10.0,,0,1,,,,,,,,,,,,,,,,,,,,,,,
1901,31.0,"green block , red block , purple block equal green block , red block , purple block instructions suppose",purple = green + red,0.64855164,purple = green + red,10.0,,1,1,,,,,,,,,,,,,,,,,,,,,,,
1902,32.0,"green block , red block , purple block equal green block , red block , purple block instructions suppose",red != green + purple,0.477751,purple = green + red,10.0,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1903,33.0,"green block , red block , purple block equal green block , red block , purple block instructions suppose",purple != green + red,0.47008944,purple = green + red,10.0,,0,0,,,,,,,,,,,,,,,,,,,,,,,
1904,34.0,"'m guessing 's little bit left little bit left touches red line left hand side left line red red block , blue block , green block 's gon na heavier equal almost almost equal wait green block one 's twenty n't",yellow = purple + red,0.9598552,purple > green + red,10.0,,0,1,,,,,,,,,,,,,,,,,,,,,,,
1905,35.0,"'m guessing 's little bit left little bit left touches red line left hand side left line red red block , blue block , green block 's gon na heavier equal almost almost equal wait green block one 's twenty n't",green = purple + yellow,0.958354,purple > green + red,10.0,,0,1,,,,,,,,,,,,,,,,,,,,,,,
